age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,v_decile_score,priors_count,sex.Female,two_year_recid,race.African.American,race.Asian,race.Caucasian,race.Hispanic,race.Native.American,c_jail_in,c_jail_out,c_offense_date,screening_date,in_custody,out_custody
36,1,8,0,0,4,26,0,1,1,0,0,0,0,0.783104828408414,0.78318998552329,0.783104828408414,0.78318998552329,0.833177211956059,0.83343268330069
38,0,4,0,0,3,0,0,0,1,0,0,0,0,0.789236140679554,0.789321297794431,0.789150983564677,0.789236140679554,0.850975048965341,0.851485991654603
71,0,2,0,0,1,13,0,0,0,0,1,0,0,0.801754236566465,0.801839393681342,0.801754236566465,0.801839393681342,0.801754236566465,0.801839393681342
39,0,4,0,0,1,1,1,0,0,0,1,0,0,0.803627693093758,0.806948820573959,0.803542535978881,0.803712850208635,0.803627693093758,0.806948820573959
23,0,8,0,0,5,0,0,1,0,0,0,0,0,0.818019245507962,0.818445031082347,0.818019245507962,0.818104402622839,0.818019245507962,0.818445031082347
46,1,4,0,0,5,8,0,1,1,0,0,0,0,0.82840841352295,0.828493570637827,0.806182406540066,0.806182406540066,0.82840841352295,0.828493570637827
37,0,8,0,0,2,2,1,1,0,0,1,0,0,0.842799965937154,0.842885123052031,0.842799965937154,0.842885123052031,0.842799965937154,0.842885123052031
33,0,2,0,0,2,3,0,0,0,0,0,1,0,0.786425955888615,0.786511113003491,0.706037639444776,0.790768968747339,0.786425955888615,0.786511113003491
46,0,3,0,0,1,2,0,0,0,0,1,0,0,0.785233756280337,0.785318913395214,0.785233756280337,0.785318913395214,0.817593459933577,0.818530188197224
24,0,7,0,0,5,2,0,1,0,0,1,0,0,0.789150983564677,0.790002554713446,0.789150983564677,0.789236140679554,0.806523034999574,0.816571574555054
23,0,9,0,0,6,0,0,1,1,0,0,0,0,0.785915013199353,0.787192369922507,0.785915013199353,0.78600017031423,0.788384569530784,0.788469726645661
53,0,1,0,0,1,0,1,0,0,0,1,0,0,0.803883164438389,0.803968321553266,0.803883164438389,0.804053478668143,0.803883164438389,0.803968321553266
21,0,3,0,0,5,1,0,0,0,0,1,0,0,0.791365068551477,0.791450225666354,0.791365068551477,0.791450225666354,0.791365068551477,0.791450225666354
55,0,3,0,0,1,3,0,0,0,0,1,0,0,0.790428340287831,0.790513497402708,0.790343183172954,0.790428340287831,0.790428340287831,0.790513497402708
28,0,3,0,0,3,0,0,0,1,0,0,0,0,0.798347951971387,0.798433109086264,0.798347951971387,0.798518266201141,0.798347951971387,0.798433109086264
44,0,1,0,0,1,0,0,1,0,0,1,0,0,0.815379374946777,0.815549689176531,0.815379374946777,0.815464532061654,0.875585455164779,0.875670612279656
19,2,10,1,1,10,3,0,1,1,0,0,0,0,0.824661500468364,0.824746657583241,0.820829430298901,0.822788043941071,0.824661500468364,0.824746657583241
24,0,8,0,1,7,3,0,1,1,0,0,0,0,0.813165289959976,0.813165289959976,0.813080132845099,0.813165289959976,0.838116324618922,0.84348122285617
31,0,4,0,0,3,0,0,0,1,0,0,0,0,0.79213148258537,0.794004939112663,0.792046325470493,0.79213148258537,0.79213148258537,0.794004939112663
42,0,1,0,0,1,0,0,0,0,0,1,0,0,0.809759005364898,0.809844162479775,0.809759005364898,0.809844162479775,0.809759005364898,0.809844162479775
21,0,9,0,0,6,0,0,1,1,0,0,0,0,0.818189559737716,0.82644979988078,0.818104402622839,0.818189559737716,0.818189559737716,0.82644979988078
21,0,8,0,0,5,0,0,1,0,0,1,0,0,0.80413863578302,0.80413863578302,0.804053478668143,0.80413863578302,0.809588691135144,0.809673848250021
31,0,5,0,0,3,3,0,1,0,0,1,0,0,0.786085327429107,0.786255641658861,0.786085327429107,0.786170484543984,0.786085327429107,0.786255641658861
32,0,2,0,0,2,0,0,0,0,0,0,0,0,0.811462147662437,0.811462147662437,0.811462147662437,0.811462147662437,0.811462147662437,0.811462147662437
32,0,7,0,0,4,11,1,0,1,0,0,0,0,0.81222856169633,0.81222856169633,0.81222856169633,0.81222856169633,0.81222856169633,0.81222856169633
36,0,4,0,0,2,4,0,0,1,0,0,0,0,0.800476879843311,0.800476879843311,0.800476879843311,0.818785659541855,0.800476879843311,0.800476879843311
38,0,1,0,0,1,0,0,0,0,0,0,1,0,0.806778506344205,0.806778506344205,0.806778506344205,0.806778506344205,0.806778506344205,0.806778506344205
26,0,3,0,0,3,1,0,1,1,0,0,0,0,0.787788469726646,0.787788469726646,0.787788469726646,0.787788469726646,0.787788469726646,0.787788469726646
52,0,3,0,0,1,5,0,1,0,0,0,1,0,0.790087711828323,0.790683811632462,0.790087711828323,0.7901728689432,0.790087711828323,0.790683811632462
37,0,1,0,0,1,4,0,0,1,0,0,0,0,0.805160521161543,0.80524567827642,0.793579153538278,0.793664310653155,0.805160521161543,0.80524567827642
32,0,1,0,0,1,1,0,1,0,0,1,0,0,0.814868432257515,0.814868432257515,0.814868432257515,0.814868432257515,0.82534275738738,0.827471685259303
27,0,1,0,0,2,0,0,0,1,0,0,0,0,0.803627693093758,0.803712850208635,0.803627693093758,0.803627693093758,0.803627693093758,0.803712850208635
39,0,3,0,0,2,5,0,0,0,0,1,0,0,0.800136251383803,0.801754236566465,0.800136251383803,0.801924550796219,0.800136251383803,0.801754236566465
46,0,6,0,0,7,7,0,1,0,0,1,0,0,0.783700928212552,0.786766584348122,0.783700928212552,0.783700928212552,0.783700928212552,0.786766584348122
34,0,7,1,0,3,27,0,0,1,0,0,0,0,0.790343183172954,0.790428340287831,0.790343183172954,0.790428340287831,0.790343183172954,0.790428340287831
20,0,10,0,0,10,0,0,1,0,0,1,0,0,0.818870816656732,0.81946691646087,0.818870816656732,0.818955973771609,0.818870816656732,0.81946691646087
21,0,5,0,1,7,0,0,0,0,0,1,0,0,0.790598654517585,0.790683811632462,0.790598654517585,0.790683811632462,0.790598654517585,0.790683811632462
24,0,9,0,0,9,1,0,1,1,0,0,0,0,0.788980669334923,0.799540151579665,0.788980669334923,0.7890658264498,0.788980669334923,0.799540151579665
26,0,3,0,0,4,0,0,1,1,0,0,0,0,0.803968321553266,0.804053478668143,0.803968321553266,0.804053478668143,0.812143404581453,0.812484033040961
27,0,2,0,0,4,1,0,0,1,0,0,0,0,0.80107297964745,0.801243293877203,0.80107297964745,0.801158136762327,0.80107297964745,0.801243293877203
56,0,1,0,0,1,0,0,0,0,0,1,0,0,0.818615345312101,0.818700502426978,0.818615345312101,0.818700502426978,0.818615345312101,0.818700502426978
52,0,9,0,0,4,16,0,1,0,0,1,0,0,0.83760538192966,0.838542110193307,0.837520224814783,0.837946010389168,0.839138209997445,0.841352294984246
29,0,2,0,0,2,0,1,0,1,0,0,0,0,0.811802776121945,0.811887933236822,0.811802776121945,0.812058247466576,0.811802776121945,0.811887933236822
20,0,2,2,1,4,3,0,1,0,0,0,0,0,0.814357489568253,0.81444264668313,0.814357489568253,0.81444264668313,0.820233330494763,0.82031848760964
27,0,8,1,0,6,11,0,0,1,0,0,0,0,0.802435493485481,0.802861279059865,0.802435493485481,0.802520650600358,0.815379374946777,0.815549689176531
38,0,1,0,0,1,4,0,0,1,0,0,0,0,0.789832240483692,0.789917397598569,0.789832240483692,0.789917397598569,0.789832240483692,0.789917397598569
30,0,1,0,0,2,0,0,0,0,0,0,0,0,0.786511113003491,0.786596270118368,0.786511113003491,0.786596270118368,0.786511113003491,0.786596270118368
19,0,9,0,0,7,1,1,1,1,0,0,0,0,0.831814698118028,0.868772885974623,0.831814698118028,0.831899855232905,0.831814698118028,0.868772885974623
37,0,1,0,0,1,1,1,0,0,0,1,0,0,0.803883164438389,0.803968321553266,0.803883164438389,0.803968321553266,0.803883164438389,0.803968321553266
34,0,1,0,0,1,0,0,1,1,0,0,0,0,0.789832240483692,0.790002554713446,0.789832240483692,0.789917397598569,0.789832240483692,0.790002554713446
37,0,8,0,0,6,7,0,1,0,0,1,0,0,0.841267137869369,0.847228135910755,0.841267137869369,0.841352294984246,0.841267137869369,0.847228135910755
21,0,8,0,1,7,1,0,0,1,0,0,0,0,0.804649578472281,0.804734735587158,0.804649578472281,0.804734735587158,0.871157285191178,0.871753384995316
56,0,2,0,0,2,3,0,0,0,0,1,0,0,0.788043941071277,0.804308950012774,0.788043941071277,0.788129098186153,0.788043941071277,0.804308950012774
27,0,7,0,0,7,2,0,1,1,0,0,0,0,0.807885548837605,0.828834199097335,0.807885548837605,0.807970705952482,0.835561611172614,0.83649833943626
41,0,5,0,0,6,5,0,0,1,0,0,0,0,0.816486417440177,0.816571574555054,0.730903516988844,0.816571574555054,0.816486417440177,0.816571574555054
43,0,4,0,0,6,8,0,1,0,0,1,0,0,0.838031167504045,0.843310908626416,0.798007323511879,0.835050668483352,0.838031167504045,0.843310908626416
27,0,2,0,0,4,0,0,0,1,0,0,0,0,0.785404070510091,0.785574384739845,0.785404070510091,0.785489227624968,0.785404070510091,0.785574384739845
22,0,4,0,0,4,2,0,1,1,0,0,0,0,0.826364642765903,0.827727156603934,0.826279485651026,0.828238099293196,0.826364642765903,0.827727156603934
39,0,10,0,0,10,21,0,0,0,0,1,0,0,0.793749467768032,0.81026994805416,0.793749467768032,0.812143404581453,0.861790002554713,0.868687728859746
43,0,3,0,0,1,2,1,0,1,0,0,0,0,0.793834624882909,0.794004939112663,0.793834624882909,0.793919781997786,0.808651962871498,0.809929319594652
43,0,2,0,0,1,3,1,1,0,0,1,0,0,0.800987822532573,0.80107297964745,0.799369837349911,0.80022140849868,0.800987822532573,0.80107297964745
20,0,8,0,0,6,1,1,1,1,0,0,0,0,0.836753810780891,0.837094439240399,0.836753810780891,0.836838967895768,0.836753810780891,0.837094439240399
50,0,5,0,0,1,2,0,1,1,0,0,0,0,0.785318913395214,0.785404070510091,0.787192369922507,0.787703312611769,0.797326066592864,0.797837009282126
20,0,10,0,0,8,1,0,1,1,0,0,0,0,0.828152942178319,0.828323256408073,0.828152942178319,0.828238099293196,0.835902239632121,0.837860853274291
36,0,4,0,0,3,3,0,1,0,0,0,0,0,0.808481648641744,0.812398875926084,0.808481648641744,0.808566805756621,0.826875585455165,0.84876096397854
56,0,4,0,0,1,0,0,0,1,0,0,0,0,0.792727582389509,0.792897896619263,0.792727582389509,0.792812739504386,0.792727582389509,0.792897896619263
25,0,9,0,0,8,28,0,1,1,0,0,0,0,0.820829430298901,0.820914587413778,0.820999744528655,0.825513071617134,0.842459337477646,0.845439836498339
25,1,9,0,0,7,2,0,0,1,0,0,0,0,0.794856510261432,0.794941667376309,0.794856510261432,0.794941667376309,0.837349910585029,0.837435067699906
34,1,10,0,0,10,21,0,1,1,0,0,0,0,0.811291833432683,0.811802776121945,0.811291833432683,0.81137699054756,0.820233330494763,0.840245252490846
32,0,3,0,0,2,1,0,0,0,0,1,0,0,0.809503534020267,0.809588691135144,0.809503534020267,0.809588691135144,0.861108745635698,0.863152516392745
24,0,9,0,0,8,4,1,1,1,0,0,0,0,0.835902239632121,0.836413182321383,0.835902239632121,0.835987396746998,0.838031167504045,0.841011666524738
32,0,2,0,1,1,4,1,0,0,0,1,0,0,0.814612960912884,0.814612960912884,0.814612960912884,0.814698118027761,0.814612960912884,0.814612960912884
37,0,9,0,0,5,20,0,1,1,0,0,0,0,0.79213148258537,0.79519713872094,0.79213148258537,0.79213148258537,0.486076811717619,1
24,0,3,0,0,4,1,0,1,1,0,0,0,0,0.801669079451588,0.801839393681342,0.801669079451588,0.801754236566465,0.801669079451588,0.801839393681342
48,0,1,0,0,1,0,0,0,1,0,0,0,0,0.819637230690624,0.819722387805501,0.819552073575747,0.819637230690624,0.819637230690624,0.819722387805501
35,0,2,0,0,1,1,0,0,1,0,0,0,0,0.812058247466576,0.812058247466576,0.812058247466576,0.812058247466576,0.812058247466576,0.812058247466576
21,0,4,0,0,6,1,0,1,1,0,0,0,0,0.803627693093758,0.803712850208635,0.803627693093758,0.803712850208635,0.853359448181896,0.853444605296773
21,0,10,0,0,9,0,1,1,1,0,0,0,0,0.790939282977093,0.793749467768032,0.790939282977093,0.79102444009197,0.804649578472281,0.805075364046666
27,0,2,0,0,2,0,1,1,0,0,1,0,0,0.836072553861875,0.836242868091629,0.836072553861875,0.836157710976752,0.846291407647109,0.849186749552925
22,0,2,0,0,4,0,0,0,1,0,0,0,0,0.820488801839394,0.820573958954271,0.820488801839394,0.820573958954271,0.820488801839394,0.820573958954271
34,0,2,0,0,1,0,0,0,0,0,1,0,0,0.790768968747339,0.790854125862216,0.790768968747339,0.790854125862216,0.790768968747339,0.790854125862216
22,0,9,0,0,9,3,0,0,1,0,0,0,0,0.78318998552329,0.786085327429107,0.78318998552329,0.783275142638167,0.845099208038832,0.850464106276079
57,0,2,0,0,1,1,0,0,0,0,1,0,0,0.810184790939283,0.811632461892191,0.810184790939283,0.81026994805416,0.810184790939283,0.811632461892191
20,0,4,0,0,7,0,0,0,0,0,1,0,0,0.801583922336711,0.801669079451588,0.801583922336711,0.801669079451588,0.801583922336711,0.801669079451588
53,0,1,0,0,1,1,0,1,0,0,0,1,0,0.784893127820829,0.785063442050583,0.784893127820829,0.785574384739845,0.794260410457294,0.796644809673848
60,0,1,0,0,1,0,0,0,1,0,0,0,0,0.800902665417696,0.81946691646087,0.800902665417696,0.800987822532573,0.875926083624287,0.877033126117687
24,0,5,0,0,4,3,0,1,0,0,1,0,0,0.815890317636038,0.816486417440177,0.815890317636038,0.815975474750915,0.815890317636038,0.816486417440177
30,0,4,0,0,6,1,0,0,1,0,0,0,0,0.79630418121434,0.796474495444094,0.79630418121434,0.796729966788725,0.79630418121434,0.796474495444094
48,0,1,0,0,1,1,0,0,0,0,0,1,0,0.786340798773738,0.786851741462999,0.786255641658861,0.787022055692753,0.786340798773738,0.786851741462999
54,0,1,0,0,1,0,0,0,0,0,0,0,0,0.785829856084476,0.785829856084476,0.785744698969599,0.785829856084476,0.785829856084476,0.785829856084476
36,0,4,0,0,2,0,0,0,0,0,0,0,0,0.788810355105169,0.789150983564677,0.788810355105169,0.788895512220046,0.788810355105169,0.789150983564677
31,0,1,0,0,1,1,0,0,0,0,1,0,0,0.802520650600358,0.802520650600358,0.802435493485481,0.802520650600358,0.881035510516904,0.881461296091288
34,0,6,0,1,5,5,0,1,0,0,1,0,0,0.804990206931789,0.804990206931789,0.804905049816912,0.805075364046666,0.876692497658179,0.876777654773056
23,0,9,0,2,9,2,0,1,0,0,1,0,0,0.792557268159755,0.792557268159755,0.792557268159755,0.792557268159755,0.817423145703824,0.818274716852593
21,0,6,0,1,7,1,0,1,0,0,1,0,0,0.818785659541855,0.822958358170825,0.818785659541855,0.818870816656732,0.850889891850464,0.868091629055608
22,0,8,1,0,8,2,1,1,1,0,0,0,0,0.789576769139062,0.792557268159755,0.789576769139062,0.789661926253938,0.793749467768032,0.794601038916801
30,0,2,0,0,2,0,1,0,1,0,0,0,0,0.80831133441199,0.808396491526867,0.80831133441199,0.808481648641744,0.80831133441199,0.808396491526867
31,0,8,0,0,8,4,0,1,0,0,1,0,0,0.783360299753044,0.785829856084476,0.783360299753044,0.783360299753044,0.788810355105169,0.788810355105169
56,0,1,0,0,1,0,0,0,0,0,1,0,0,0.809759005364898,0.809844162479775,0.809759005364898,0.809844162479775,0.809759005364898,0.809844162479775
44,0,3,0,0,1,4,1,1,0,0,0,1,0,0.785744698969599,0.785744698969599,0.785659541854722,0.792983053734139,0.802690964830112,0.804053478668143
24,0,10,4,0,10,14,0,1,1,0,0,0,0,0.793919781997786,0.809248062675637,0.793919781997786,0.794004939112663,0.828323256408073,0.833602997530444
38,0,6,0,0,2,11,0,0,1,0,0,0,0,0.800476879843311,0.802009707911096,0.800476879843311,0.800562036958188,0.800476879843311,0.802009707911096
22,0,3,0,0,5,0,0,0,0,0,1,0,0,0.790768968747339,0.790854125862216,0.790768968747339,0.790854125862216,0.790768968747339,0.790854125862216
33,0,6,0,0,3,0,0,1,0,0,1,0,0,0.791535382781231,0.791535382781231,0.791535382781231,0.791535382781231,0.819552073575747,0.821936472792302
33,0,2,0,0,2,0,1,0,1,0,0,0,0,0.812909818615345,0.813080132845099,0.812909818615345,0.812994975730222,0.812909818615345,0.813080132845099
59,0,1,0,0,1,1,0,0,0,0,0,0,0,0.803031593289619,0.803116750404496,0.803031593289619,0.805160521161543,0.803031593289619,0.803116750404496
29,0,7,0,0,5,9,1,1,1,0,0,0,0,0.810355105169037,0.811632461892191,0.810355105169037,0.810440262283914,0.810355105169037,0.811632461892191
24,0,10,0,3,9,3,0,1,1,0,0,0,0,0.808651962871498,0.812398875926084,0.808651962871498,0.808737119986375,0.808651962871498,0.812398875926084
37,0,7,0,0,3,11,0,1,1,0,0,0,0,0.826024014306395,0.826109171421272,0.826024014306395,0.826109171421272,0.835476454057737,0.83564676828749
26,0,8,0,0,5,4,0,1,1,0,0,0,0,0.815379374946777,0.815464532061654,0.815379374946777,0.815379374946777,0.827216213914673,0.827301371029549
39,0,5,0,0,3,9,0,1,0,0,1,0,0,0.788980669334923,0.7890658264498,0.788980669334923,0.7890658264498,0.798603423316018,0.813761389764115
28,0,6,0,0,2,0,1,0,0,0,1,0,0,0.784467342246445,0.784552499361322,0.784467342246445,0.784637656476199,0.784467342246445,0.784552499361322
25,0,5,0,0,3,0,0,1,1,0,0,0,0,0.819041130886486,0.819211445116239,0.819041130886486,0.819126288001363,0.819041130886486,0.819211445116239
33,0,5,0,0,3,8,0,0,1,0,0,0,0,0.813591075534361,0.813846546878992,0.813591075534361,0.813591075534361,0.813591075534361,0.813846546878992
29,0,5,0,0,4,4,0,1,0,0,0,0,0,0.785489227624968,0.785574384739845,0.785489227624968,0.785574384739845,0.827131056799796,0.827216213914673
53,0,2,0,0,2,0,0,1,0,0,1,0,0,0.829089670441965,0.829430298901473,0.829089670441965,0.829174827556842,0.829089670441965,0.829430298901473
60,0,1,0,0,1,1,0,0,0,0,0,0,0,0.817848931278208,0.817934088393085,0.817848931278208,0.817934088393085,0.817848931278208,0.817934088393085
37,0,1,0,0,1,2,0,0,0,0,0,1,0,0.794856510261432,0.794941667376309,0.794856510261432,0.794941667376309,0.794856510261432,0.794941667376309
23,0,6,0,0,7,6,0,1,1,0,0,0,0,0.79213148258537,0.792216639700247,0.79213148258537,0.79213148258537,0.79213148258537,0.792216639700247
42,0,1,0,0,1,0,1,1,1,0,0,0,0,0.843566379971047,0.843651537085924,0.843566379971047,0.843651537085924,0.882142553010304,0.882227710125181
28,0,4,0,0,4,5,0,0,1,0,0,0,0,0.800902665417696,0.800902665417696,0.800817508302819,0.800902665417696,0.800902665417696,0.800902665417696
43,0,2,0,0,1,2,1,1,1,0,0,0,0,0.816230946095546,0.8164012603253,0.816230946095546,0.816316103210423,0.81835987396747,0.818445031082347
42,0,5,0,0,5,0,0,0,1,0,0,0,0,0.807033977688836,0.807119134803713,0.807033977688836,0.807119134803713,0.807033977688836,0.807119134803713
25,0,3,0,0,3,0,1,0,0,0,1,0,0,0.814612960912884,0.814698118027761,0.814612960912884,0.814698118027761,0.814612960912884,0.814698118027761
33,0,2,0,0,1,2,1,0,1,0,0,0,0,0.807374606148344,0.807374606148344,0.807374606148344,0.807374606148344,0.807374606148344,0.807374606148344
39,0,4,0,0,2,3,0,0,0,0,1,0,0,0.791365068551477,0.791620539896108,0.791365068551477,0.791450225666354,0.791365068551477,0.791620539896108
35,0,6,0,0,6,5,0,1,0,0,0,1,0,0.789491612024185,0.789661926253938,0.789491612024185,0.789576769139062,0.815634846291408,0.815720003406285
32,0,8,0,0,2,17,0,1,1,0,0,0,0,0.83760538192966,0.83760538192966,0.83760538192966,0.83760538192966,0.881801924550796,0.881801924550796
32,0,6,0,0,2,3,0,1,0,0,1,0,0,0.793493996423401,0.793493996423401,0.793408839308524,0.793493996423401,0.829600613131227,0.831644383888274
23,0,7,0,0,5,0,1,0,0,0,1,0,0,0.783360299753044,0.783445456867921,0.783360299753044,0.783445456867921,0.783360299753044,0.783445456867921
63,0,4,0,0,1,10,0,1,0,0,1,0,0,0.805756620965682,0.805926935195436,0.805756620965682,0.805756620965682,0.811717619007068,0.811887933236822
23,0,3,0,0,3,0,0,0,1,0,0,0,0,0.791620539896108,0.791705697010985,0.791535382781231,0.791620539896108,0.791620539896108,0.791705697010985
38,0,5,0,0,2,1,0,0,0,0,0,1,0,0.794771353146555,0.805501149621051,0.794771353146555,0.794856510261432,0.794771353146555,0.805501149621051
22,0,4,0,0,5,1,0,0,0,0,1,0,0,0.79715575236311,0.797922166397002,0.79715575236311,0.798092480626756,0.79715575236311,0.797922166397002
26,0,3,0,0,4,1,0,0,0,0,1,0,0,0.81137699054756,0.812058247466576,0.769224218683471,0.784297028016691,0.81137699054756,0.812058247466576
36,10,7,0,0,5,14,0,1,1,0,0,0,0,0.791961168355616,0.806778506344205,0.791961168355616,0.792046325470493,0.810014476709529,0.841352294984246
65,0,1,0,0,1,0,1,0,0,0,1,0,0,0.793068210849016,0.793153367963893,0.792983053734139,0.793068210849016,0.793068210849016,0.793153367963893
22,0,3,0,0,4,0,1,0,1,0,0,0,0,0.802265179255727,0.802350336370604,0.802265179255727,0.802350336370604,0.802265179255727,0.802350336370604
34,0,1,0,0,1,0,0,0,0,0,0,1,0,0.790002554713446,0.790002554713446,0.790002554713446,0.790002554713446,0.790002554713446,0.790002554713446
26,0,3,0,0,3,4,1,1,0,0,1,0,0,0.786340798773738,0.786425955888615,0.786340798773738,0.786511113003491,0.804564421357404,0.806267563654943
49,0,1,0,0,1,0,0,0,0,0,0,1,0,0.79213148258537,0.792216639700247,0.79213148258537,0.792386953930001,0.79213148258537,0.792216639700247
56,0,4,0,0,4,7,0,0,1,0,0,0,0,0.803883164438389,0.808055863067359,0.803883164438389,0.818104402622839,0.867495529251469,0.869368985778762
34,0,1,0,0,2,5,0,0,1,0,0,0,0,0.81725283147407,0.817593459933577,0.81725283147407,0.817337988588947,0.81725283147407,0.817593459933577
33,0,1,0,0,2,1,0,1,1,0,0,0,0,0.815975474750915,0.816060631865792,0.815975474750915,0.816060631865792,0.815975474750915,0.816060631865792
21,0,7,1,2,9,1,0,0,1,0,0,0,0,0.815634846291408,0.815720003406285,0.815634846291408,0.815720003406285,0.834028783104828,0.835476454057737
46,0,4,0,0,2,9,0,0,1,0,0,0,0,0.807459763263221,0.807885548837605,0.807459763263221,0.807544920378098,0.807459763263221,0.807885548837605
22,0,6,0,0,6,2,0,1,1,0,0,0,0,0.813676232649238,0.820403644724517,0.783445456867921,0.792386953930001,0.813676232649238,0.820403644724517
57,0,4,0,0,3,1,0,0,0,0,1,0,0,0.792642425274632,0.792727582389509,0.792642425274632,0.792727582389509,0.844503108234693,0.845524993613216
