age,decile1,decile3,fam_inc,lsat,ugpa,gender.female,race1.asian,race1.black,race1.hisp,race1.other,cluster.1,cluster.2,cluster.3,cluster.4,cluster.5,fulltime.1,has.passed.bar.exam
60,9,7,4,42,3.4,1,0,0,0,0,0,0,0,1,0,1,1
60,4,5,3,38,3.3,0,0,0,0,0,0,0,1,0,0,1,1
61,9,7,5,35,3.1,0,0,0,0,0,0,0,1,0,0,1,1
56,7,8,3,28.7,3,0,0,0,0,0,0,1,0,0,0,1,1
62,5,4,2,30,3.2,0,0,0,0,0,1,0,0,0,0,1,1
61,6,5,3,47,3.7,1,0,0,0,0,0,0,0,0,1,1,1
62,3,1,4,41,3.2,0,0,0,0,0,0,0,1,0,0,1,1
58,6,4,1,31,2.5,0,0,0,0,0,0,0,0,0,0,1,0
60,5,5,2,34,3.1,0,0,0,0,0,0,0,1,0,0,1,1
58,1,1,3,22,3.2,1,1,0,0,0,0,0,0,1,0,1,1
62,4,4,5,38,2.6,0,0,0,0,0,0,0,1,0,0,1,1
58,9,7,4,40,3.2,0,0,0,0,0,0,0,1,0,0,1,1
61,4,3,3,42,3,0,0,0,0,0,0,0,0,1,0,1,1
62,5,3,3,44,3.8,0,0,0,0,0,0,0,0,1,0,1,1
62,4,6,5,40,3,1,0,0,0,0,0,0,1,0,0,1,1
60,8,7,4,43,3.5,0,0,0,0,0,0,0,0,1,0,1,1
58,10,9,3,39,3,0,0,0,0,0,0,0,1,0,0,1,1
60,5,4,2,37,3.3,1,0,0,0,0,0,0,1,0,0,1,1
60,7,6,2,42,3,0,0,0,0,0,1,0,0,0,0,1,1
62,3,1,3,37,2.9,0,0,0,0,0,0,0,0,1,0,1,0
47,10,10,3,37,3.8,0,0,0,0,0,1,0,0,0,0,1,1
62,3,2,4,28.5,3.7,0,0,0,0,0,0,0,1,0,0,1,0
56,10,8,3,33,3,0,0,0,0,0,0,0,0,1,0,0,1
58,8,8,3,37,3.6,1,0,0,0,0,1,0,0,0,0,1,1
62,1,2,4,36,3.5,1,0,0,0,0,1,0,0,0,0,1,0
62,2,1,4,29,2.6,1,0,1,0,0,1,0,0,0,0,1,0
61,9,7,3,33.5,3.5,0,0,0,0,0,0,0,1,0,0,1,1
62,3,4,3,38,3.4,1,0,0,0,0,1,0,0,0,0,1,1
63,6,6,5,36,3.4,1,0,0,0,0,0,0,0,1,0,1,1
62,4,3,3,35,3.3,1,0,0,0,0,0,0,1,0,0,1,1
61,5,5,5,38,2.8,0,0,0,0,0,0,0,0,1,0,1,1
61,3,4,4,38,3.7,0,0,0,0,0,1,0,0,0,0,1,1
61,3,2,5,31.5,3,0,0,0,0,0,0,0,1,0,0,1,1
61,8,6,3,36,3.7,0,1,0,0,0,0,0,1,0,0,1,1
62,8,8,4,32.5,3.2,0,0,0,0,0,0,0,1,0,0,1,1
61,5,5,3,41,2.6,0,0,0,0,0,1,0,0,0,0,1,1
54,9,7,3,37,2.9,1,0,0,0,0,0,0,1,0,0,0,1
59,2,2,5,39.5,2.9,1,0,0,0,1,0,0,0,1,0,1,1
58,10,10,5,46,3.4,1,0,0,0,0,0,0,0,0,1,1,1
61,2,1,4,36,3.1,0,0,0,0,0,0,0,1,0,0,1,1
67,6,6,5,45,3.6,1,0,0,0,0,1,0,0,0,0,1,1
51,1,2,1,29,2.8,1,0,1,0,0,1,0,0,0,0,1,1
40,1,1,2,26,3.1,0,0,1,0,0,1,0,0,0,0,1,0
61,9,8,2,26.5,3.2,1,0,0,0,0,0,0,1,0,0,1,1
68,6,6,4,41,3.5,1,0,0,0,0,1,0,0,0,0,1,1
63,9,8,4,40,3.6,0,0,0,0,0,1,0,0,0,0,1,1
36,2,2,4,39,3.5,1,0,0,0,0,1,0,0,0,0,1,0
61,5,6,5,37,3.3,0,0,0,0,0,0,0,1,0,0,1,1
62,9,8,4,45,3.9,1,0,0,0,0,0,0,0,1,0,1,1
62,8,5,4,40,2.9,0,0,0,0,0,1,0,0,0,0,1,1
62,2,2,4,46,3.7,1,0,0,0,0,0,0,0,0,1,1,1
62,4,5,4,35,2.9,0,0,0,0,0,0,0,1,0,0,1,1
62,8,9,4,35,3.4,1,0,0,0,0,1,0,0,0,0,1,1
59,4,2,4,32,3.3,1,0,0,0,0,1,0,0,0,0,1,1
61,1,1,5,20,2.5,0,0,1,0,0,0,0,1,0,0,1,1
59,9,8,4,39,3,0,0,0,0,0,0,0,0,1,0,1,1
55,2,4,4,22.7,2.2,0,0,0,0,0,0,0,1,0,0,0,0
62,10,9,4,46,3.5,0,0,0,0,0,1,0,0,0,0,1,1
61,8,8,5,44,3.6,0,0,0,0,0,0,0,0,1,0,1,1
62,4,5,3,27,3,0,0,0,0,0,0,1,0,0,0,1,1
49,4,5,3,30,3.1,0,0,0,0,0,0,1,0,0,0,1,1
60,10,10,4,37,2.4,1,0,0,0,0,0,0,1,0,0,1,1
53,8,9,3,37.5,3,1,0,0,0,0,0,0,1,0,0,1,1
63,10,10,3,48,3.9,1,0,0,0,0,0,0,0,1,0,1,1
61,8,7,3,41,2.6,0,0,0,0,0,0,0,1,0,0,1,1
61,5,4,4,22,3.3,1,0,1,0,0,1,0,0,0,0,0,1
66,3,1,4,31,2.8,1,0,0,1,0,0,0,1,0,0,1,0
62,3,2,3,32,3.1,0,0,1,0,0,1,0,0,0,0,1,1
62,9,9,4,39,3.8,1,0,0,0,0,0,0,1,0,0,1,1
64,2,1,4,36,3.2,0,0,0,0,0,1,0,0,0,0,1,1
60,8,8,3,44,3.2,0,0,0,0,0,1,0,0,0,0,1,1
62,9,9,4,44,4,1,0,0,0,0,0,0,0,1,0,1,1
61,9,8,4,42,2.8,1,0,0,0,0,1,0,0,0,0,1,1
61,2,3,3,26,3.1,1,0,0,1,0,0,0,1,0,0,1,1
37,5,5,2,29,3.1,1,0,0,0,1,0,1,0,0,0,1,1
49,1,4,4,35,2.3,0,0,0,0,0,0,0,1,0,0,0,0
64,8,8,4,33,3,1,0,0,0,0,0,0,1,0,0,1,1
52,10,9,4,34,3.4,0,0,0,0,0,0,1,0,0,0,1,1
61,7,7,4,31,3.6,0,0,0,0,0,0,0,1,0,0,1,1
62,2,2,4,45,3.6,0,1,0,0,0,0,0,0,0,1,1,1
51,6,7,3,37,2.8,0,0,0,0,0,0,0,0,1,0,1,1
57,8,10,4,32,3.5,1,0,0,0,0,0,1,0,0,0,1,1
61,2,3,3,28.5,3.3,1,0,1,0,0,0,0,1,0,0,1,1
56,6,4,4,44,2.6,0,0,0,0,0,1,0,0,0,0,1,1
52,2,4,4,40,3.9,1,0,0,0,0,0,0,0,1,0,1,1
62,1,1,4,40,3.2,0,0,0,0,0,1,0,0,0,0,1,1
47,1,2,3,30,3.5,0,0,0,0,0,0,0,1,0,0,1,1
60,7,9,2,32.5,3.1,1,0,0,0,0,0,0,1,0,0,1,1
64,2,1,4,35,3.2,1,0,0,0,0,1,0,0,0,0,1,0
62,5,3,4,33,3.3,0,1,0,0,0,0,0,1,0,0,1,0
61,4,3,4,43,3.4,0,0,0,0,0,1,0,0,0,0,1,1
41,7,5,3,30.5,3,0,0,0,0,0,0,0,0,0,0,1,0
61,7,9,4,40,2.8,0,0,0,0,0,0,0,1,0,0,1,1
55,4,6,2,35,2.8,1,0,0,0,0,1,0,0,0,0,1,1
62,8,9,4,42,3.9,0,0,0,0,0,0,0,1,0,0,1,1
62,8,9,3,39,3.4,1,0,0,0,0,0,0,1,0,0,1,1
57,8,9,3,43,2.8,0,0,0,0,0,1,0,0,0,0,1,1
60,4,5,3,30.5,3.7,1,0,0,0,0,0,1,0,0,0,1,1
61,9,9,4,33,3.4,1,0,0,0,0,0,1,0,0,0,1,1
57,5,5,4,40,2.7,1,0,0,0,0,0,0,0,1,0,1,1
58,7,8,2,42,2.6,0,0,0,0,0,0,0,1,0,0,1,1
61,10,10,4,39,2.5,0,0,0,0,0,0,0,1,0,0,1,1
50,2,4,2,35,2.9,0,0,0,0,0,0,0,1,0,0,1,1
62,6,2,4,38,3.5,0,1,0,0,0,0,0,0,1,0,1,1
60,6,8,3,31,3.4,1,0,0,0,0,1,0,0,0,0,1,1
59,5,8,4,48,3.3,1,0,0,0,0,0,0,1,0,0,1,1
62,10,10,4,40,3.8,1,0,0,0,0,1,0,0,0,0,1,1
62,7,5,4,35,3.1,0,0,0,0,0,0,0,1,0,0,1,1
62,5,10,4,38,3.7,1,0,0,0,0,0,0,0,1,0,1,1
60,9,9,3,40,3.1,0,0,0,0,0,1,0,0,0,0,1,1
41,3,6,5,24,3.2,1,0,0,0,0,0,1,0,0,0,1,1
67,1,1,3,32.5,3.7,0,0,1,0,0,0,0,0,1,0,1,0
63,3,2,3,36,3.1,0,0,0,0,0,0,0,1,0,0,1,1
45,5,6,2,35,3.5,1,0,0,0,0,0,0,1,0,0,0,1
55,9,9,3,29,3.3,0,0,0,1,0,0,0,1,0,0,0,1
57,5,4,4,39,2.7,1,0,0,0,0,0,0,0,1,0,0,1
46,5,6,3,30,3.9,1,0,0,0,0,0,1,0,0,0,1,1
60,8,9,3,43,2.8,0,0,0,0,0,0,0,0,1,0,1,1
39,9,10,4,28,2.8,0,0,0,1,0,0,1,0,0,0,1,1
61,2,2,4,42,2.2,0,0,0,0,0,0,0,1,0,0,1,1
62,2,4,4,36,3.3,0,0,0,0,0,0,0,1,0,0,1,1
58,1,1,4,29,2.1,1,0,1,0,0,0,0,1,0,0,1,1
57,1,4,5,41,3.1,1,0,0,0,0,0,0,0,0,1,1,1
62,2,3,4,42,3.7,1,0,0,1,0,0,0,0,0,1,1,1
62,9,9,4,34.5,3.2,1,0,0,0,0,0,0,1,0,0,1,1
62,9,9,3,34,3.5,0,0,0,0,0,0,0,0,1,0,1,1
45,2,3,4,35,3,1,1,0,0,0,0,0,1,0,0,1,1
53,8,5,4,40,2.3,0,0,0,0,0,0,0,1,0,0,1,1
65,2,1,1,35,3.2,1,0,1,0,0,0,0,0,1,0,1,1
67,5,2,2,37,2.3,0,1,0,0,0,0,0,1,0,0,1,1
63,3,4,4,33,2.9,1,0,0,0,0,0,1,0,0,0,1,0
60,8,7,3,43,3.6,1,0,0,0,0,0,0,0,0,1,1,1
54,3,9,4,42,3.5,0,0,0,0,0,1,0,0,0,0,1,1
60,4,3,4,38,3.1,1,0,0,1,0,0,0,1,0,0,1,1
63,3,3,3,29,2.8,1,0,1,0,0,0,0,0,0,0,1,0
61,10,10,4,34,2.8,0,0,0,0,0,0,0,1,0,0,1,1
45,10,10,4,33,3.2,1,0,0,0,0,0,0,0,1,0,1,1
63,1,1,1,31,3.1,0,0,0,1,0,0,0,0,1,0,1,0
59,8,8,2,37,3,0,0,0,0,0,0,0,1,0,0,1,1
53,7,7,4,35,2.7,1,0,0,0,0,0,0,1,0,0,0,0
60,6,6,3,31,3.4,0,0,0,0,0,0,0,1,0,0,1,1
56,10,10,4,39,3.8,0,0,0,0,0,0,0,0,1,0,1,1
66,1,1,4,39,3.8,0,0,0,0,0,1,0,0,0,0,1,0
57,6,5,4,32,3.1,1,0,0,0,0,0,0,1,0,0,1,1
62,4,3,4,41,2.5,0,0,0,0,0,0,0,1,0,0,1,1
61,8,6,3,34,3.8,1,0,0,0,0,1,0,0,0,0,1,1
58,7,8,3,32,2.9,0,0,0,0,0,0,1,0,0,0,1,1
62,9,9,4,41,3.3,0,0,0,0,0,1,0,0,0,0,1,1
58,9,9,4,43,2.8,0,0,0,0,0,1,0,0,0,0,1,1
59,3,2,2,29,3.8,0,0,0,1,0,1,0,0,0,0,1,1
41,7,10,4,42,3.8,1,0,0,0,0,1,0,0,0,0,1,1
62,3,2,5,36,3.1,1,0,0,0,0,1,0,0,0,0,1,1
65,10,10,4,41,3.2,1,0,0,0,0,1,0,0,0,0,1,1
62,6,6,3,30,2.9,0,0,0,0,0,0,0,1,0,0,1,1
68,2,3,3,39,3.5,1,0,0,0,0,0,0,1,0,0,1,1
62,7,8,5,36,3.3,0,0,0,0,0,0,0,1,0,0,1,1
62,2,2,4,46,3.7,1,0,0,0,0,0,0,0,1,0,1,1
66,7,6,4,37,3.3,0,0,0,0,0,1,0,0,0,0,1,1
61,7,7,4,40,3,1,0,0,0,0,1,0,0,0,0,1,1
59,10,9,2,36.5,2.9,1,0,1,0,0,0,0,0,0,0,1,1
60,6,8,4,38,3.5,0,0,0,0,0,0,0,0,1,0,1,1
59,5,5,4,30,3.3,1,0,0,0,0,0,0,0,1,0,0,1
61,4,4,4,39,3.2,1,0,0,0,0,1,0,0,0,0,1,1
61,3,4,4,30.5,3.5,0,0,0,0,0,0,0,1,0,0,1,1
48,2,1,5,23.3,3.1,1,0,0,0,0,0,1,0,0,0,1,0
61,8,7,3,39,3.4,0,0,0,0,0,0,0,1,0,0,1,1
57,7,7,3,37,3.2,1,0,0,0,0,1,0,0,0,0,1,1
56,5,3,3,34.5,2.8,1,0,0,0,0,0,0,0,1,0,1,1
59,6,8,4,42,3.2,0,0,0,0,0,0,0,0,1,0,1,1
61,5,5,4,31.5,2.8,0,0,0,0,0,0,0,1,0,0,1,1
62,4,6,3,31,3.1,0,0,0,0,0,0,1,0,0,0,1,1
51,5,6,3,37,3.1,1,0,0,0,0,0,0,0,1,0,0,0
50,4,6,2,37,3.2,1,0,0,0,0,0,0,0,0,0,1,1
62,4,5,4,45,3.8,0,0,0,0,0,1,0,0,0,0,1,1
63,3,4,3,35,3.9,1,0,0,0,0,1,0,0,0,0,1,1
61,8,7,3,42,3.1,0,0,0,0,0,0,0,0,1,0,1,1
42,10,10,3,39,3.5,1,0,0,0,0,0,0,1,0,0,0,1
60,8,6,3,43,3.4,0,0,0,0,0,0,0,1,0,0,1,1
67,1,1,1,32,3.1,1,0,1,0,0,0,0,1,0,0,0,0
59,9,9,4,42,2.3,0,0,0,0,0,0,0,1,0,0,1,1
58,10,10,4,35,3.3,1,0,0,0,0,1,0,0,0,0,1,1
56,4,6,3,43,3.5,0,0,0,0,0,1,0,0,0,0,1,1
60,8,7,4,39,3.2,1,0,0,0,0,1,0,0,0,0,1,1
59,5,6,3,36,3.3,0,0,0,0,0,0,0,1,0,0,1,1
59,1,5,5,36,3.4,1,0,0,0,0,0,0,1,0,0,1,1
62,8,8,3,36,3.4,1,0,0,0,0,0,0,1,0,0,1,1
61,9,8,3,36,2.9,0,0,0,0,0,0,0,1,0,0,1,1
63,6,4,4,46,4,0,0,0,1,0,0,0,0,1,0,1,1
56,2,3,4,30,2.6,0,0,0,0,0,0,0,1,0,0,0,0
61,1,2,5,35,2.7,0,0,0,0,0,1,0,0,0,0,1,1
59,5,6,3,42,3.7,0,0,0,0,0,1,0,0,0,0,1,1
61,9,9,4,34,3.3,1,0,0,0,0,1,0,0,0,0,1,1
60,7,6,4,41,3.2,1,0,0,0,0,1,0,0,0,0,1,1
41,10,10,4,45,1.9,0,0,0,0,0,0,0,1,0,0,1,1
67,8,5,5,33,3,0,0,0,0,0,0,0,1,0,0,1,1
50,5,5,3,33,2.1,0,0,0,0,0,0,1,0,0,0,1,1
60,6,6,2,34,3.6,1,0,0,0,0,1,0,0,0,0,1,1
60,9,8,4,44,3.3,1,0,0,0,0,0,0,0,1,0,1,1
62,3,5,4,32,3.2,0,0,0,0,0,0,0,1,0,0,1,0
60,3,1,2,40,2.5,0,0,0,0,0,1,0,0,0,0,1,1
58,8,7,5,39,2.6,0,0,0,0,0,0,0,1,0,0,1,1
62,9,9,4,32.5,3.7,1,0,0,0,0,0,0,1,0,0,1,1
61,8,9,4,40,3.3,0,0,0,0,0,1,0,0,0,0,1,1
62,3,3,4,41,3.4,1,0,0,0,0,0,0,0,0,1,1,1
57,3,4,3,47,3.4,1,0,0,0,0,0,0,0,0,1,1,1
62,5,3,3,32,3.2,1,1,0,0,0,0,0,0,1,0,1,1
47,6,7,4,36,3.4,1,0,0,0,0,0,0,0,1,0,1,1
55,2,2,3,39,3.3,1,0,0,0,0,1,0,0,0,0,1,1
53,2,1,3,29,3.6,0,0,0,0,0,0,0,0,1,0,1,0
47,9,7,2,35,3.4,1,0,0,0,0,0,0,1,0,0,1,1
60,7,5,4,34,3.5,1,0,0,0,0,1,0,0,0,0,1,1
40,4,2,2,39,3.6,1,0,0,0,0,0,0,0,1,0,0,0
60,9,10,3,48,3.6,1,0,0,0,0,0,0,0,1,0,1,1
61,4,2,4,34,3.5,1,0,0,0,0,0,0,1,0,0,1,1
62,3,1,3,37,3.2,1,0,0,0,0,0,0,1,0,0,1,1
66,6,6,4,42,3.7,0,0,0,0,0,1,0,0,0,0,1,1
58,7,7,3,39,3.7,0,1,0,0,0,1,0,0,0,0,1,1
58,8,9,4,48,3.2,1,0,0,0,1,1,0,0,0,0,1,1
60,6,6,3,32,3,0,0,0,0,0,0,1,0,0,0,1,0
59,4,5,3,43,3.8,1,0,0,0,0,0,0,0,1,0,1,1
54,8,7,3,37,3.5,1,0,0,0,0,0,0,1,0,0,1,1
60,10,10,4,45,3.2,1,0,0,0,0,0,0,1,0,0,1,1
57,5,3,4,30,2.8,1,0,1,0,0,0,0,0,1,0,1,0
62,4,3,4,38,3.3,1,0,0,0,0,1,0,0,0,0,1,1
62,10,10,4,36,3.3,1,0,0,0,0,0,0,0,1,0,1,1
59,5,4,3,36,3.5,1,0,0,0,0,0,0,0,1,0,1,1
63,5,3,3,32,3,0,0,0,0,0,0,0,1,0,0,1,0
62,5,5,4,40,3.6,1,0,0,0,0,1,0,0,0,0,1,1
61,8,9,4,35,3.4,0,0,0,0,0,1,0,0,0,0,1,1
59,4,6,4,34,3.7,0,0,0,0,0,1,0,0,0,0,1,1
61,4,7,3,42,3.1,0,0,0,0,0,1,0,0,0,0,1,1
60,10,9,4,30,3.7,0,0,0,0,0,0,1,0,0,0,1,1
60,6,5,3,31,2.6,0,0,0,0,0,0,1,0,0,0,1,1
61,9,9,4,44,4,0,0,0,0,0,0,0,0,1,0,1,1
62,1,1,4,37,3.7,0,0,0,0,0,0,0,0,0,1,1,1
62,7,6,4,29,3,0,0,0,0,0,0,1,0,0,0,1,1
67,10,9,4,44,4,0,0,0,0,0,1,0,0,0,0,1,1
61,3,3,3,40,3.5,1,0,0,0,0,1,0,0,0,0,1,1
57,7,3,2,34,2.9,1,0,0,0,0,0,0,1,0,0,1,1
59,4,2,4,39,2.8,0,0,0,0,0,0,0,1,0,0,1,1
62,2,1,4,28,3.5,1,0,0,0,0,0,0,1,0,0,1,0
43,3,4,3,41,2.8,1,0,0,0,0,1,0,0,0,0,1,1
62,6,4,3,32,3.3,1,0,0,0,0,0,0,1,0,0,1,1
62,6,6,3,33,3.9,1,0,0,0,0,0,0,1,0,0,1,1
51,7,7,3,41,3.6,1,0,0,0,0,0,0,0,1,0,1,1
61,2,2,4,27,3.4,0,0,0,0,0,0,1,0,0,0,1,1
61,6,8,3,30,3.2,1,0,0,0,0,0,0,1,0,0,1,1
62,7,7,4,36,3.1,0,0,0,0,0,0,1,0,0,0,1,1
62,7,8,2,38,3.4,0,1,0,0,0,1,0,0,0,0,1,1
64,8,8,3,35.5,2.6,0,0,0,0,0,0,0,1,0,0,1,1
62,3,2,3,26,3,1,0,1,0,0,0,0,0,1,0,1,1
67,2,2,5,44,3.3,1,0,0,0,0,0,0,1,0,0,1,1
60,9,8,3,32,3.2,0,0,0,0,0,0,0,1,0,0,0,1
61,9,10,5,37,2.9,0,0,0,0,0,0,0,1,0,0,1,1
43,8,8,4,41,2.7,1,0,0,0,0,1,0,0,0,0,0,1
59,4,4,4,30,2.7,0,0,0,0,0,0,0,1,0,0,0,1
67,5,5,4,48,3.3,1,0,0,0,0,1,0,0,0,0,1,1
62,6,6,3,39,3.8,0,0,0,0,0,0,0,1,0,0,1,1
62,6,5,4,44,3.3,0,0,0,0,0,0,0,0,1,0,1,1
60,1,1,4,25.5,2.5,1,0,1,0,0,1,0,0,0,0,1,0
62,4,5,3,38,3.6,0,0,0,0,0,0,0,0,1,0,1,1
60,8,7,3,33,3.5,0,0,0,0,0,0,0,1,0,0,1,1
61,1,1,2,29,2.6,0,0,1,0,0,1,0,0,0,0,1,1
63,5,5,3,27,3.4,0,0,0,0,0,0,0,1,0,0,1,1
58,7,10,4,31,3.3,1,0,0,0,0,1,0,0,0,0,1,1
60,2,1,5,36,3,0,0,0,0,0,1,0,0,0,0,1,0
62,3,2,4,31,3.8,1,0,0,0,0,0,0,0,1,0,1,0
46,2,1,4,27,3.3,1,0,0,0,0,0,1,0,0,0,1,0
62,4,7,5,28.5,3.1,1,0,0,0,0,0,0,1,0,0,1,1
62,6,6,4,35,3.5,0,0,0,0,0,0,0,1,0,0,1,1
61,10,9,3,35,3.2,1,0,0,0,0,1,0,0,0,0,1,1
62,2,2,3,25,3.7,1,0,0,0,0,0,1,0,0,0,1,1
62,9,8,4,39,3.1,0,0,0,0,0,0,0,1,0,0,1,1
61,10,10,3,25.5,3.1,1,0,0,0,0,0,0,1,0,0,1,1
61,10,10,3,36,3.2,1,0,0,0,0,0,1,0,0,0,1,1
58,3,3,2,29,2.8,1,0,0,0,0,0,0,1,0,0,1,1
48,3,2,4,47,3.2,0,0,0,0,0,1,0,0,0,0,0,1
48,7,7,3,34,3.9,1,0,0,0,0,1,0,0,0,0,0,1
62,8,6,4,37,3.4,0,0,0,0,0,0,1,0,0,0,1,0
59,3,5,4,44,3.5,1,1,0,0,0,0,0,0,0,1,1,1
44,9,9,3,43,3,1,0,0,0,0,0,0,1,0,0,1,1
62,1,1,4,35,3,0,0,0,0,0,0,0,1,0,0,1,1
62,4,4,3,42,3.2,0,0,0,0,0,1,0,0,0,0,1,1
62,5,2,3,23.5,3.2,0,0,0,0,0,0,0,1,0,0,1,1
63,8,7,4,45,3.5,0,0,0,0,0,0,0,0,0,1,1,1
59,9,10,4,37,2.6,0,0,0,0,0,0,1,0,0,0,1,1
57,2,1,4,29.5,2,1,0,0,1,0,0,0,1,0,0,0,0
62,5,3,4,36,2.9,1,0,0,0,0,1,0,0,0,0,1,1
58,10,10,4,41.5,3.2,0,0,0,0,0,0,0,0,1,0,1,1
58,6,8,3,46,3.2,0,0,0,0,0,1,0,0,0,0,1,1
46,3,5,2,33,2.4,0,0,0,0,0,0,0,1,0,0,1,1
62,7,5,3,34,3.2,1,0,0,0,0,0,0,1,0,0,1,1
56,2,1,3,32,2.5,1,0,1,0,0,1,0,0,0,0,1,0
62,3,3,3,37,2.9,1,0,0,0,0,0,1,0,0,0,1,1
60,6,5,4,41,3,1,0,0,0,0,1,0,0,0,0,1,1
61,9,9,3,47,3.3,1,1,0,0,0,0,0,1,0,0,1,1
47,4,2,4,32.5,2.5,0,0,0,0,0,0,0,1,0,0,0,1
63,8,7,4,43,3.9,0,0,0,0,0,1,0,0,0,0,1,1
62,9,8,3,43,3.9,0,0,0,0,0,1,0,0,0,0,1,1
67,1,1,4,27,2.8,1,0,1,0,0,1,0,0,0,0,1,1
52,9,10,4,41,3.2,0,0,0,0,1,0,0,0,1,0,1,1
55,3,4,3,41,3.4,0,0,0,0,0,1,0,0,0,0,1,1
55,8,8,3,41,3.4,0,0,0,0,0,1,0,0,0,0,1,1
55,1,1,4,21,2.9,0,0,0,1,0,1,0,0,0,0,1,0
60,10,10,4,40,3.6,1,0,0,0,0,1,0,0,0,0,1,1
58,8,8,3,36,2.5,0,0,0,0,0,0,0,1,0,0,1,1
62,6,5,4,36,3.1,0,0,0,0,0,1,0,0,0,0,1,1
62,7,8,4,45,3.3,0,0,0,0,0,0,0,1,0,0,1,1
61,6,8,4,35,3,1,0,0,0,0,0,0,1,0,0,1,1
60,4,1,4,40,2.8,1,0,0,0,0,0,0,1,0,0,1,1
61,7,5,4,45,3.1,1,0,0,0,0,1,0,0,0,0,1,1
62,10,10,4,40,3.8,1,0,0,0,0,0,0,1,0,0,1,1
56,2,4,3,20,3,0,0,0,0,0,1,0,0,0,0,1,1
61,10,8,3,40,3.7,1,0,0,0,0,0,0,1,0,0,1,1
66,3,2,3,41,2.8,0,0,0,0,0,1,0,0,0,0,0,0
63,5,6,2,38,3.1,0,0,0,0,0,0,0,1,0,0,1,1
60,6,7,3,45,3,1,0,0,0,0,0,0,1,0,0,1,1
43,4,5,4,33,2.3,0,0,0,0,0,1,0,0,0,0,0,0
58,8,7,3,43,2.4,1,0,0,0,0,0,0,1,0,0,1,1
62,6,7,3,38,3.2,0,0,0,0,0,0,0,1,0,0,1,1
48,7,4,2,36,4,1,0,0,0,0,1,0,0,0,0,1,1
58,7,6,3,33,2.8,0,0,0,0,0,0,0,1,0,0,1,1
52,5,5,3,37,3.2,1,0,0,0,0,1,0,0,0,0,1,0
60,10,10,4,42,3.6,0,1,0,0,0,0,0,0,0,1,1,1
61,3,3,4,41,3.9,0,0,0,0,0,0,0,0,0,1,1,1
52,2,3,3,35,3.2,0,0,0,0,0,0,0,0,1,0,0,1
67,3,4,4,32,3,1,0,0,0,0,0,1,0,0,0,1,0
62,4,5,3,48,3.8,1,0,0,0,0,0,0,0,1,0,1,1
59,10,10,3,43,3.5,0,0,0,0,0,1,0,0,0,0,1,1
60,7,6,5,43,3.1,1,0,0,0,0,1,0,0,0,0,1,1
61,1,1,3,32,3,1,0,1,0,0,1,0,0,0,0,1,1
62,6,4,3,39,3.7,0,0,0,0,0,1,0,0,0,0,1,0
61,9,9,4,36,3.6,1,0,0,0,0,0,0,1,0,0,1,1
61,3,1,4,29.5,3.1,0,0,0,0,0,0,0,1,0,0,1,1
58,4,4,3,39,4,1,0,0,0,0,0,0,0,1,0,1,1
62,5,7,3,35,2.7,1,0,0,1,0,0,1,0,0,0,1,1
61,1,1,2,32,2.8,0,0,1,0,0,1,0,0,0,0,1,0
67,8,7,4,36,3.6,1,0,0,0,0,1,0,0,0,0,1,1
62,7,7,4,44,3.1,1,0,0,0,0,1,0,0,0,0,1,1
62,8,7,4,44,3.8,0,0,0,0,0,0,0,0,1,0,1,1
61,2,2,3,41,3.4,0,1,0,0,0,0,0,0,0,1,1,1
62,7,4,4,33,3.5,1,0,0,0,0,0,0,0,1,0,1,1
60,7,3,3,37,2.8,0,0,0,0,0,0,0,1,0,0,0,1
61,4,2,4,39,3.1,0,1,0,0,0,0,0,0,1,0,0,1
62,1,2,3,36,3.3,1,1,0,0,0,0,0,1,0,0,1,0
61,3,4,4,32,3.3,1,0,0,0,0,0,0,1,0,0,1,1
61,1,1,3,43,3.1,1,1,0,0,0,0,0,0,1,0,1,1
62,5,5,3,35,3.3,1,0,0,0,0,0,0,0,1,0,1,1
57,3,3,4,33,3.2,1,0,0,0,0,0,0,1,0,0,0,1
54,6,6,3,36,3,1,0,0,0,0,0,0,1,0,0,0,0
62,5,6,5,46,3.5,1,0,0,0,0,0,0,0,1,0,1,1
62,10,10,3,37,3.8,1,0,0,0,0,1,0,0,0,0,1,1
61,9,9,5,37,3.1,0,0,0,0,0,0,0,1,0,0,1,1
62,9,8,3,41,3.7,1,0,0,0,0,1,0,0,0,0,1,1
61,9,8,3,41,3.9,1,0,0,0,0,1,0,0,0,0,1,1
61,5,8,3,37,3.8,0,0,0,0,0,0,0,0,0,1,1,1
52,9,9,3,41,2.8,0,0,0,0,0,0,0,0,1,0,1,1
61,5,7,4,32.5,3.3,1,0,0,0,0,0,0,1,0,0,1,1
62,8,9,4,40,2.9,0,0,0,0,0,0,0,0,1,0,1,1
61,9,7,4,32,3.5,1,0,0,0,0,0,0,1,0,0,1,1
62,6,7,3,31,3.9,1,0,0,0,0,0,0,1,0,0,1,1
62,4,4,3,35,3.4,0,0,0,0,0,1,0,0,0,0,1,1
56,6,5,3,40,3.3,0,0,0,0,0,1,0,0,0,0,1,1
62,2,1,3,21,2.5,1,0,1,0,0,0,0,1,0,0,0,1
61,4,2,1,33.5,3.2,0,0,0,0,0,0,0,1,0,0,1,1
63,3,3,3,37,3.8,1,1,0,0,0,0,0,0,0,1,1,1
